DateTime,lat,lon,Town,Max_HAILNC
2025-03-17 00:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 01:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 02:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 03:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 04:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 05:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 06:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 07:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 08:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 09:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 10:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 11:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 12:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 13:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 14:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 15:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 16:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 17:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 18:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 19:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 20:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 21:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 22:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-17 23:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 00:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 01:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 02:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 03:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 04:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 05:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 06:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 07:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 08:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 09:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 10:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 11:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 12:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 13:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 14:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 15:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 16:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 17:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 18:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 19:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 20:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 21:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 22:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-18 23:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
2025-03-19 00:00:00,36.297000000000,59.600000000000,Mashhad,0.000000000000
